idEla,lat,lng,comuna,fecha
12246,\N,\N,Peñalolén,2016-06-05 11:00:00
12247,\N,\N,Las Condes,2016-06-12 16:00:00
12248,\N,\N,La Reina,2016-06-03 11:55:00
12249,-36.8216466,-73.048118,Concepción,2016-05-14 10:00:00
12250,\N,\N,Las Condes,2016-06-05 16:30:00
12251,-39.8111579,-73.2438469,Valdivia,2016-06-28 19:01:00
12252,\N,\N,Coyhaique,2016-06-25 16:00:00
12253,\N,\N,Los Andes,2016-06-28 10:00:00
12255,\N,\N,Puente Alto,2016-05-28 16:00:00
12259,\N,\N,Puente Alto,2016-06-04 12:00:00
12260,-32.8895842,-71.242,Quillota,2016-06-13 18:00:00
12271,\N,\N,Santiago,2016-06-18 11:00:00
12277,\N,\N,Extranjero,2016-05-21 06:00:00
12278,\N,\N,Ñuñoa,2016-06-18 17:00:00
12280,-33.4570049,-70.5293148,La Reina,2016-06-18 10:00:00
12282,\N,\N,Extranjero,2016-06-18 21:53:00
12286,-35.4512044,-71.6704721,Talca,2016-06-01 16:00:00
12289,\N,\N,San Ramón,2016-05-28 09:30:00
12290,-33.4733363,-70.5550923,Peñalolén,2016-06-11 09:30:00
12292,-33.4110832,-70.5789116,Las Condes,2016-06-02 10:00:00
12293,\N,\N,Viña del Mar,2016-05-28 17:00:00
12296,-29.8996735,-71.2479024,La Serena,2016-06-18 16:30:00
12297,\N,\N,Providencia,2016-06-23 19:00:00
12298,\N,\N,El Bosque,2016-05-22 15:30:00
12301,\N,\N,Arica,2016-05-27 19:30:00
12302,\N,\N,Puente Alto,2016-06-19 12:00:00
12303,-20.2191991,-70.1474216,Iquique,2016-06-21 22:35:00
12304,\N,\N,Valparaíso,2016-06-28 12:00:00
12305,\N,\N,La Reina,2016-06-18 10:30:00
12308,-53.1591409,-70.8980358,Punta Arenas,2016-06-17 17:00:00
12309,\N,\N,Santiago,2016-06-05 16:00:00
12310,\N,\N,Punta Arenas,2016-06-16 19:30:00
12311,\N,\N,Valparaíso,2016-06-18 16:30:00
12312,\N,\N,Punta Arenas,2016-06-16 19:30:00
12315,\N,\N,Providencia,2016-06-20 19:00:00
12316,\N,\N,Santiago,2016-06-01 20:00:00
12317,\N,\N,Paredones,2016-06-08 15:00:00
12318,\N,\N,Vitacura,2016-05-22 16:30:00
12319,\N,\N,Las Condes,2016-06-11 15:30:00
12321,\N,\N,Antofagasta,2016-06-28 19:00:00
12323,\N,\N,San Miguel,2016-06-28 16:34:00
12324,-33.4339542,-70.6031605,Providencia,2016-06-23 19:30:00
12325,-33.5107023,-70.7617667,Maipú,2016-06-18 16:00:00
12327,\N,\N,Coihueco,2016-06-04 16:00:00
12328,\N,\N,Providencia,2016-05-14 09:30:00
12329,-33.4644474,-70.5880568,Macul,2016-06-04 10:00:00
12331,\N,\N,Paredones,2016-06-08 18:00:00
12332,-33.4370778,-70.6471645,Santiago,2016-06-18 18:00:00
12335,\N,\N,Cauquenes,2016-06-22 21:00:00
12337,\N,\N,Curicó,2016-06-28 09:00:00
12338,-33.0461956,-71.4406611,Quilpué,2016-06-04 16:00:00
12340,\N,\N,Las Condes,2016-06-05 14:00:00
12341,\N,\N,Puerto Montt,2016-06-28 20:00:00
12343,\N,\N,Romeral,2016-05-23 19:00:00
12344,\N,\N,Cochrane,2016-05-28 16:30:00
12351,\N,\N,La Reina,2016-06-11 18:00:00
12352,\N,\N,Colina,2016-06-18 17:00:00
12354,\N,\N,Peñaflor,2016-06-12 16:00:00
12355,-33.4356882,-70.5443251,Ñuñoa,2016-06-11 13:00:00
12357,\N,\N,Providencia,2016-06-18 17:00:00
12358,\N,\N,Extranjero,2016-06-18 23:52:00
12359,\N,\N,Quinta Normal,2016-06-18 09:30:00
12362,-33.0507341,-71.6019333,Valparaíso,2016-06-20 10:30:00
12363,\N,\N,Las Condes,2016-06-15 15:40:00
12364,\N,\N,Canela,2016-06-23 13:30:00
12365,-33.5895557,-70.701512,San Bernardo,2016-06-10 15:00:00
12367,\N,\N,La Serena,2016-06-19 14:00:00
12370,\N,\N,Las Condes,2016-05-31 16:30:00
12372,\N,\N,La Reina,2016-06-11 13:02:00
12373,-32.7480236,-70.733339,San Felipe,2016-06-11 09:00:00
12374,-33.4352858,-70.5575461,La Reina,2016-06-11 10:30:00
12375,\N,\N,Puente Alto,2016-06-19 15:00:00
12377,\N,\N,La Ligua,2016-06-23 18:00:00
12379,\N,\N,El Bosque,2016-05-22 10:00:00
12380,\N,\N,La Calera,2016-06-17 14:56:00
12381,\N,\N,Iquique,2016-06-23 21:00:00
12382,\N,\N,Ñuñoa,2016-05-30 08:00:00
12388,\N,\N,Santiago,2016-05-14 17:00:00
12389,\N,\N,Pelluhue,2016-06-21 17:00:00
12391,\N,\N,Colina,2016-06-19 18:00:00
12394,-33.5278323,-70.6079548,La Florida,2016-06-11 15:18:00
12395,\N,\N,Maipú,2016-06-10 16:30:00
12400,\N,\N,Los Andes,2016-06-17 10:00:00
12401,\N,\N,Providencia,2016-06-18 18:00:00
12404,-33.4513257,-70.565491,La Reina,2016-06-25 16:30:00
12408,-18.4879975,-70.2970835,Arica,2016-06-11 15:00:00
12409,-33.5578658,-70.5923746,Puente Alto,2016-06-14 17:00:00
12411,\N,\N,Providencia,2016-06-18 10:00:00
12412,\N,\N,Concepción,2016-06-18 15:00:00
12413,\N,\N,Alto Biobío,2016-06-06 11:00:00
12414,\N,\N,Estación Central,2016-06-16 19:00:00
12415,\N,\N,Talca,2016-06-11 16:00:00
12416,\N,\N,Valdivia,2016-06-11 09:00:00
12420,\N,\N,San Felipe,2016-06-06 19:00:00
12421,-33.5319148,-70.6002873,La Florida,2016-06-12 16:00:00
12422,\N,\N,Osorno,2016-05-26 20:00:00
12423,\N,\N,Natales,2016-06-15 14:30:00
12426,\N,\N,Futrono,2016-06-27 16:45:00
12428,-33.451029,-70.5494456,La Reina,2016-06-22 17:00:00
12429,-38.7402429,-72.5923166,Temuco,2016-06-13 16:00:00
12433,-34.6378943,-71.3625083,Santa Cruz,2016-06-11 09:00:00
12434,\N,\N,Recoleta,2016-06-15 14:00:00
12439,\N,\N,Las Condes,2016-06-03 10:00:00
12440,\N,\N,Lautaro,2016-06-21 10:30:00
12442,-33.53461,-70.573726,La Florida,2016-06-20 19:00:00
12443,-20.2691623,-70.1013833,Alto Hospicio,2016-06-27 17:00:00
12444,\N,\N,Ñuñoa,2016-06-26 16:00:00
12448,-33.5329857,-70.5747273,La Florida,2016-06-18 10:30:00
12449,\N,\N,El Bosque,2016-06-26 15:30:00
12450,\N,\N,Talca,2016-06-21 20:00:00
12451,-33.5351949,-70.6161883,La Granja,2016-06-02 15:30:00
12453,\N,\N,Las Condes,2016-06-11 16:00:00
12454,-40.5775905,-73.1255978,Osorno,2016-06-10 18:00:00
12455,-33.4487535,-70.6581274,Santiago,2016-06-20 23:15:00
12457,-39.8331087,-73.2143569,Valdivia,2016-06-22 19:00:00
12459,\N,\N,Coquimbo,2016-06-11 15:00:00
12461,\N,\N,Los Andes,2016-06-07 10:00:00
12462,\N,\N,Providencia,2016-06-21 20:30:00
12465,-33.0482707,-71.4408752,Quilpué,2016-06-09 10:00:00
12467,\N,\N,Providencia,2016-06-23 19:00:00
12469,-34.1680701,-70.7137204,Rancagua,2016-06-11 18:30:00
12473,\N,\N,La Florida,2016-05-23 10:00:00
12474,\N,\N,Santiago,2016-06-04 17:30:00
12476,\N,\N,Castro,2016-06-15 16:00:00
12478,\N,\N,Temuco,2016-06-17 10:00:00
12481,-42.4663004,-73.7845859,Castro,2016-06-16 08:00:00
12483,\N,\N,San Miguel,2016-06-28 20:00:00
12484,\N,\N,Coltauco,2016-05-28 16:00:00
12486,\N,\N,Alto Hospicio,2016-06-13 14:00:00
12487,\N,\N,Huechuraba,2016-05-28 22:53:00
12488,\N,\N,Coquimbo,2016-05-14 10:00:00
12491,\N,\N,San Felipe,2016-05-31 09:00:00
12492,\N,\N,Viña del Mar,2016-06-23 19:00:00
12493,\N,\N,Ñuñoa,2016-06-24 18:00:00
12497,\N,\N,Santiago,2016-06-28 15:00:00
12498,\N,\N,Punta Arenas,2016-06-18 15:00:00
12502,-41.7700489,-73.1296204,Calbuco,2016-06-18 09:31:00
12503,\N,\N,San Miguel,2016-06-12 15:00:00
12506,\N,\N,Temuco,2016-06-26 16:30:00
12509,\N,\N,Temuco,2016-06-22 03:15:00
12513,\N,\N,Colina,2016-06-18 16:00:00
12514,\N,\N,Las Condes,2016-05-28 17:00:00
12517,\N,\N,Peñalolén,2016-06-11 11:00:00
12518,-37.6091192,-73.6561694,Lebu,2016-06-11 15:00:00
12519,\N,\N,Valparaíso,2016-05-26 19:00:00
12521,\N,\N,Puerto Montt,2016-06-25 10:00:00
12522,\N,\N,Talca,2016-06-23 08:30:00
12523,\N,\N,Extranjero,2016-06-27 11:56:00
12525,\N,\N,Pelluhue,2016-06-20 10:30:00
12526,\N,\N,Tiltil,2016-06-15 11:30:00
12527,\N,\N,Santiago,2016-06-04 17:00:00
12528,\N,\N,Lo Barnechea,2016-06-22 19:30:00
12540,\N,\N,Extranjero,2016-06-08 18:00:00
12543,\N,\N,Antofagasta,2016-06-18 20:00:00
12544,-32.787928,-71.1965676,La Calera,2016-06-23 15:00:00
12547,\N,\N,Chile Chico,2016-05-14 15:00:00
12549,\N,\N,Chillán,2016-06-23 18:00:00
12550,\N,\N,Providencia,2016-06-17 19:00:00
12552,-34.4084856,-70.8571947,Rengo,2016-06-11 11:00:00
12555,\N,\N,Independencia,2016-05-28 10:00:00
12556,\N,\N,Viña del Mar,2016-05-24 18:30:00
12558,\N,\N,Puente Alto,2016-04-29 11:06:00
12560,\N,\N,Tomé,2016-06-12 10:00:00
12562,\N,\N,Providencia,2016-06-18 15:30:00
12564,\N,\N,San Pedro de La Paz,2016-06-19 10:00:00
12571,\N,\N,Los Ángeles,2016-06-28 17:00:00
12573,\N,\N,San Miguel,2016-06-15 15:30:00
12574,\N,\N,La Reina,2016-06-24 15:00:00
12576,-41.4704916,-72.9407061,Puerto Montt,2016-06-28 18:30:00
12581,\N,\N,Providencia,2016-05-29 10:30:00
12582,-30.408194,-70.9367848,Río Hurtado,2016-06-20 16:00:00
12584,\N,\N,Temuco,2016-06-15 14:30:00
12586,\N,\N,Santiago,2016-06-05 16:00:00
12587,-33.4243932,-70.5913194,Las Condes,2016-06-23 19:00:00
12588,\N,\N,Antofagasta,2016-05-26 15:00:00
12589,-32.8807367,-71.2447363,Quillota,2016-06-18 15:00:00
12590,\N,\N,Providencia,2016-05-13 19:00:00
12592,\N,\N,Vitacura,2016-06-10 20:00:00
12593,-40.5715717,-73.1423355,Osorno,2016-06-20 17:45:00
12596,\N,\N,Calle Larga,2016-06-11 16:00:00
12599,-33.0246154,-71.5679462,Viña del Mar,2016-06-10 10:00:00
12600,\N,\N,Maule,2016-06-09 18:45:00
12601,\N,\N,Pudahuel,2016-06-11 17:00:00
12603,-33.449928,-70.5726229,Ñuñoa,2016-05-14 14:00:00
12604,\N,\N,La Serena,2016-06-06 09:45:00
12605,-33.359637,-70.6812952,Huechuraba,2016-06-12 17:30:00
12610,\N,\N,Ñuñoa,2016-06-18 09:30:00
12612,\N,\N,Osorno,2016-05-19 16:00:00
12615,\N,\N,Punta Arenas,2016-06-08 18:30:00
12619,\N,\N,Longaví,2016-06-18 16:00:00
12621,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
12622,\N,\N,Puente Alto,2016-06-19 17:30:00
12623,\N,\N,Puente Alto,2016-06-11 17:00:00
12627,\N,\N,Yerbas Buenas,2016-06-13 15:00:00
12629,\N,\N,Recoleta,2016-06-16 15:00:00
12630,-33.4268501,-70.6462696,Recoleta,2016-06-25 18:00:00
12631,-20.2135045,-70.1483298,Iquique,2016-06-03 18:30:00
12632,-41.4707089,-72.9391711,Puerto Montt,2016-06-03 10:00:00
12633,\N,\N,La Serena,2016-06-16 15:25:00
12634,\N,\N,Puerto Varas,2016-06-02 18:00:00
12637,\N,\N,Teodoro Schmidt,2016-06-13 18:00:00
12638,\N,\N,Concepción,2016-06-22 10:00:00
12639,\N,\N,La Florida,2016-06-18 19:00:00
12640,-33.4318383,-70.7637334,Pudahuel,2016-05-16 16:15:00
12641,\N,\N,Puente Alto,2016-06-23 17:30:00
12642,\N,\N,Ñuñoa,2016-06-22 18:53:00
12644,\N,\N,Providencia,2016-05-26 20:00:00
12645,\N,\N,Requínoa,2016-06-20 10:00:00
12647,-33.683238,-71.2192221,Melipilla,2016-06-04 15:00:00
12648,\N,\N,Punta Arenas,2016-06-11 11:34:00
12654,-33.4585807,-70.6944804,Estación Central,2016-06-11 17:00:00
12655,\N,\N,Machalí,2016-06-13 18:30:00
12657,\N,\N,Valdivia,2016-06-23 19:30:00
12658,-33.4591718,-70.6002923,Ñuñoa,2016-06-17 15:00:00
12659,-20.2196381,-70.1529892,Iquique,2016-06-23 20:00:00
12666,\N,\N,Providencia,2016-06-18 10:30:00
12667,-35.7321952,-72.5332015,Chanco,2016-06-22 08:30:00
12670,-33.4659039,-70.6424464,Santiago,2016-06-25 18:30:00
12671,\N,\N,Valparaíso,2016-06-18 15:00:00
12672,-34.1755334,-70.7224102,Rancagua,2016-06-23 19:00:00
12673,\N,\N,Providencia,2016-05-07 20:00:00
12674,-33.4589005,-70.6243045,Ñuñoa,2016-05-29 16:00:00
12675,\N,\N,Pozo Almonte,2016-06-05 17:00:00
12676,\N,\N,Pelluhue,2016-06-20 10:30:00
12682,\N,\N,Coyhaique,2016-06-14 10:00:00
12683,-35.1135651,-71.2794564,Molina,2016-06-11 15:30:00
12686,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
12687,\N,\N,Maule,2016-06-01 19:30:00
12690,\N,\N,Estación Central,2016-05-28 16:30:00
12692,\N,\N,Santiago,2016-06-04 12:00:00
12694,-38.4150474,-72.7813339,Galvarino,2016-06-18 11:00:00
12697,\N,\N,Chiguayante,2016-06-18 19:30:00
12699,\N,\N,Las Condes,2016-06-24 06:45:00
12700,\N,\N,Collipulli,2016-06-15 08:30:00
12702,-29.9148866,-71.2533148,La Serena,2016-05-28 15:30:00
12708,\N,\N,Ñuñoa,2016-06-06 18:00:00
12709,\N,\N,Colina,2016-06-05 10:00:00
12710,\N,\N,Providencia,2016-05-30 08:00:00
12716,\N,\N,Talagante,2016-06-18 16:00:00
12717,\N,\N,La Florida,2016-05-29 10:00:00
12718,\N,\N,Río Hurtado,2016-06-26 15:00:00
12719,\N,\N,Chonchi,2016-06-19 10:00:00
12727,\N,\N,Macul,2016-06-21 17:00:00
12730,-33.4349652,-70.6544655,Providencia,2016-06-15 12:00:00
12733,\N,\N,Macul,2016-06-17 19:00:00
12737,\N,\N,Valparaíso,2016-06-14 19:00:00
12738,-33.4766204,-70.6072655,Providencia,2016-06-11 15:00:00
12744,\N,\N,Rancagua,2016-06-13 15:00:00
12745,\N,\N,Puente Alto,2016-06-11 10:00:00
12746,\N,\N,Coquimbo,2016-06-11 14:00:00
12749,-33.499298,-70.7302616,Cerrillos,2016-05-21 18:30:00
12751,\N,\N,Pichilemu,2016-06-09 17:30:00
12752,\N,\N,Las Condes,2016-06-22 08:30:00
12753,-33.4511877,-70.6411257,Las Condes,2016-06-14 20:30:00
12754,-33.2043726,-70.6701972,Colina,2016-06-17 20:00:00
12756,\N,\N,Cañete,2016-05-31 14:00:00
12757,\N,\N,Santiago,2016-06-14 15:30:00
12759,\N,\N,San Ramón,2016-06-11 14:00:00
12762,-33.4241289,-70.5541619,Las Condes,2016-06-04 09:00:00
12763,\N,\N,Palena,2016-06-28 14:00:00
12764,\N,\N,Santiago,2016-05-19 17:00:00
12765,-41.8691009,-73.8294444,Ancud,2016-06-26 14:30:00
12767,\N,\N,Providencia,2016-06-08 19:00:00
12771,\N,\N,Las Condes,2016-06-04 11:30:00
12775,\N,\N,Santiago,2016-06-18 09:30:00
12778,\N,\N,Viña del Mar,2016-06-11 16:00:00
12779,-32.8308693,-70.5937795,Los Andes,2016-06-22 00:12:00
12780,-32.7257002,-71.413613,Puchuncaví,2016-06-21 19:00:00
12785,\N,\N,Puente Alto,2016-06-19 12:30:00
12789,-33.4399032,-70.6042105,Providencia,2016-06-25 15:00:00
12790,\N,\N,Extranjero,2016-06-26 18:29:00
12791,-30.85,-70.7,Monte Patria,2016-06-06 09:30:00
12794,\N,\N,Puente Alto,2016-06-17 21:00:00
12795,-33.4437607,-70.6956236,Maipú,2016-06-28 18:10:00
12798,-33.5031801,-70.6333742,San Joaquín,2016-05-29 15:00:00
12799,\N,\N,San Vicente de Tagua Tagua,2016-06-21 18:00:00
12800,\N,\N,Rancagua,2016-06-13 17:20:00
12801,\N,\N,San Bernardo,2016-06-28 10:00:00
12805,-33.5183304,-70.6603818,La Cisterna,2016-06-17 15:00:00
12806,\N,\N,Santiago,2016-05-30 18:30:00
12807,\N,\N,Cunco,2016-06-18 14:00:00
12808,\N,\N,Punta Arenas,2016-06-21 19:00:00
12809,-33.0252697,-71.5507248,Viña del Mar,2016-06-23 23:10:00
12814,\N,\N,Talca,2016-06-18 17:00:00
12815,-33.6218274,-70.6109526,Puente Alto,2016-06-14 14:30:00
12816,\N,\N,Santiago,2016-05-12 16:00:00
12817,\N,\N,San Fernando,2016-06-20 18:30:00
12819,\N,\N,Santiago,2016-06-24 18:25:00
12820,-30.5929935,-71.1801092,Ovalle,2016-06-12 17:00:00
12821,-33.4206728,-70.602012,Providencia,2016-05-28 16:00:00
12824,\N,\N,Vallenar,2016-06-14 18:30:00
12826,\N,\N,El Bosque,2016-05-22 10:00:00
12827,\N,\N,Las Condes,2016-06-20 15:30:00
12830,\N,\N,Rancagua,2016-06-17 18:00:00
12832,\N,\N,Monte Patria,2016-06-27 15:00:00
12834,\N,\N,San Carlos,2016-06-18 15:30:00
12836,\N,\N,Puente Alto,2016-06-27 20:48:00
12837,-36.6046041,-72.1017479,Chillán,2016-06-08 10:00:00
12841,\N,\N,Padre Las Casas,2016-06-26 14:00:00
12843,\N,\N,Puente Alto,2016-06-12 20:30:00
12845,-23.6491779,-70.401484,Antofagasta,2016-06-28 18:30:00
12846,\N,\N,Antofagasta,2016-06-08 18:05:00
12851,\N,\N,Quilpué,2016-06-11 15:30:00
12853,\N,\N,Vitacura,2016-06-23 19:00:00
12858,\N,\N,Valparaíso,2016-06-18 08:29:00
12859,\N,\N,Machalí,2016-06-11 09:30:00
12864,\N,\N,Providencia,2016-06-26 15:00:00
12865,-23.6461326,-70.3985122,Antofagasta,2016-06-16 18:30:00
12867,\N,\N,Requínoa,2016-06-16 10:00:00
12871,\N,\N,Placilla,2016-06-19 16:00:00
12874,\N,\N,Independencia,2016-06-28 18:00:00
12876,\N,\N,Chañaral,2016-06-27 19:00:00
12877,\N,\N,Quellón,2016-06-18 17:00:00
12880,\N,\N,Hualaihué,2016-06-12 15:00:00
12881,\N,\N,Coquimbo,2016-06-18 19:00:00
12882,\N,\N,La Florida,2016-06-25 10:00:00
12884,-33.050245,-71.6026627,Valparaíso,2016-05-23 17:15:00
12886,\N,\N,El Tabo,2016-06-10 15:00:00
12888,\N,\N,Limache,2016-06-11 15:30:00
12891,\N,\N,Antofagasta,2016-06-20 11:00:00
12892,\N,\N,Providencia,2016-06-03 21:30:00
12894,\N,\N,Temuco,2016-06-07 15:00:00
12896,\N,\N,Curicó,2016-05-27 10:00:00
12897,-41.1352477,-73.0326462,Frutillar,2016-06-02 14:30:00
12898,\N,\N,Chillán,2016-06-04 15:00:00
12899,\N,\N,Arica,2016-05-26 20:30:00
12900,\N,\N,Osorno,2016-06-17 19:30:00
12904,\N,\N,San Felipe,2016-06-09 19:30:00
12906,\N,\N,Valparaíso,2016-06-07 18:00:00
12907,-33.4443412,-70.6232678,Providencia,2016-06-04 09:30:00
12913,\N,\N,Algarrobo,2016-06-13 17:00:00
12915,\N,\N,Providencia,2016-06-23 20:00:00
12916,\N,\N,San Fernando,2016-06-03 12:00:00
12920,\N,\N,El Bosque,2016-06-28 20:00:00
12922,\N,\N,Copiapó,2016-06-20 18:00:00
12926,\N,\N,Iquique,2016-06-11 15:00:00
12928,\N,\N,Puente Alto,2016-06-19 16:00:00
12929,\N,\N,Chañaral,2016-06-07 18:00:00
12931,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
12932,\N,\N,Vitacura,2016-05-20 21:00:00
12933,\N,\N,Cauquenes,2016-06-22 15:00:00
12936,-33.045841,-71.5597701,Viña del Mar,2016-06-23 20:00:00
12938,-33.5102117,-70.558066,Santiago,2016-06-25 16:30:00
12940,\N,\N,Temuco,2016-05-25 14:47:00
12941,\N,\N,Concepción,2016-06-16 09:30:00
12943,\N,\N,Antofagasta,2016-06-24 16:00:00
12946,\N,\N,Licantén,2016-06-12 15:00:00
12947,\N,\N,Maullín,2016-06-18 22:30:00
12950,-33.4228382,-70.6507735,Recoleta,2016-06-28 10:00:00
12951,\N,\N,Ñuñoa,2016-06-12 12:00:00
12953,\N,\N,Monte Patria,2016-06-10 13:30:00
12955,-29.8979846,-71.2536336,La Serena,2016-06-13 16:00:00
12957,\N,\N,Viña del Mar,2016-06-04 10:00:00
12958,-33.3902778,-70.5353994,Las Condes,2016-06-10 19:00:00
12960,\N,\N,Osorno,2016-06-01 17:30:00
12962,-33.4654419,-70.594442,Ñuñoa,2016-06-18 10:00:00
12963,\N,\N,San Pedro de La Paz,2016-06-18 15:00:00
12965,-33.4476492,-70.6419654,Santiago,2016-06-07 19:00:00
12970,\N,\N,Concón,2016-05-18 14:30:00
12971,\N,\N,Lautaro,2016-06-18 15:00:00
12972,-33.4349699,-70.6355121,Providencia,2016-06-24 12:00:00
12973,\N,\N,Temuco,2016-06-23 15:00:00
12974,-33.5093026,-70.6242374,San Miguel,2016-06-11 10:01:00
12977,-33.5289625,-70.6376017,San Ramón,2016-06-17 20:00:00
12980,\N,\N,Providencia,2016-06-24 19:00:00
12983,\N,\N,Ovalle,2016-06-03 14:30:00
12985,-23.6468294,-70.3993734,Antofagasta,2016-06-07 17:01:00
12986,\N,\N,Las Condes,2016-06-04 12:40:00
12987,\N,\N,Río Bueno,2016-05-15 10:30:00
12988,\N,\N,Vitacura,2016-05-26 19:30:00
12990,-33.438164,-70.5786368,Ñuñoa,2016-06-21 18:30:00
12991,-34.4580427,-71.3204306,Palmilla,2016-06-03 20:00:00
12995,-36.8266915,-73.0513209,Concepción,2016-06-16 16:00:00
12996,\N,\N,Rancagua,2016-06-11 17:30:00
12998,\N,\N,Talagante,2016-06-15 19:00:00
12999,\N,\N,Ñuñoa,2016-06-16 19:30:00
13001,-38.750583,-72.615644,Temuco,2016-06-09 12:00:00
13003,-20.3295523,-69.6487451,Pozo Almonte,2016-06-27 18:30:00
13005,\N,\N,Providencia,2016-05-30 08:30:00
13006,\N,\N,Coyhaique,2016-06-25 15:30:00
13008,-31.6360448,-71.1765283,Illapel,2016-05-24 19:30:00
13010,\N,\N,Extranjero,2016-06-28 11:00:00
13013,-32.9331066,-71.5418155,Concón,2016-06-11 09:30:00
13014,\N,\N,Puerto Varas,2016-06-20 22:46:00
13018,\N,\N,Calera de Tango,2016-06-17 14:30:00
13019,\N,\N,Nogales,2016-06-08 18:00:00
13020,\N,\N,Lautaro,2016-06-18 16:00:00
13023,-33.7549059,-70.9000418,Isla de Maipo,2016-06-22 17:00:00
13024,\N,\N,Temuco,2016-05-18 17:30:00
13025,\N,\N,Cabrero,2016-06-18 15:00:00
13026,\N,\N,Los Andes,2016-06-12 16:00:00
13027,\N,\N,Chillán,2016-06-13 18:30:00
13029,\N,\N,Peñaflor,2016-05-31 09:30:00
13032,-36.6304623,-72.0994006,Chillán,2016-05-21 16:00:00
13040,\N,\N,Lo Barnechea,2016-06-02 20:30:00
13042,-40.5829988,-73.09231,Osorno,2016-06-20 18:00:00
13045,\N,\N,Villa Alemana,2016-06-06 08:00:00
13048,\N,\N,Valdivia,2016-05-25 19:30:00
13049,-33.4241181,-70.655077,Independencia,2016-06-18 10:00:00
13050,\N,\N,Curicó,2016-06-06 19:00:00
13052,\N,\N,Quilicura,2016-06-26 10:30:00
13053,\N,\N,Pelluhue,2016-06-21 10:30:00
13054,\N,\N,Calama,2016-06-28 10:30:00
13056,\N,\N,Viña del Mar,2016-06-04 14:00:00
13058,\N,\N,Las Condes,2016-06-12 16:00:00
13059,\N,\N,Providencia,2016-06-28 20:00:00
13060,\N,\N,Ñuñoa,2016-06-20 16:00:00
13063,\N,\N,Santiago,2016-05-26 10:00:00
13065,\N,\N,Providencia,2016-06-08 18:30:00
13067,\N,\N,Ñuñoa,2016-06-12 09:00:00
13070,\N,\N,Las Condes,2016-06-18 11:00:00
13072,\N,\N,Las Condes,2016-05-28 18:00:00
13073,\N,\N,Santiago,2016-06-18 15:58:00
13074,\N,\N,Santiago,2016-06-21 20:00:00
13075,-36.8202749,-73.0141059,Concepción,2016-06-21 11:00:00
13076,\N,\N,Padre Hurtado,2016-06-19 16:00:00
13078,\N,\N,Santiago,2016-06-19 10:00:00
13080,-35.8505293,-71.5942321,Linares,2016-06-03 17:59:00
13081,-22.474089,-68.9277588,Calama,2016-06-21 15:00:00
13084,\N,\N,Cochrane,2016-06-27 15:00:00
13089,\N,\N,Cunco,2016-05-28 16:30:00
13091,-33.4363674,-70.6961089,Quinta Normal,2016-05-24 19:00:00
13092,\N,\N,Las Condes,2016-06-18 10:00:00
13093,\N,\N,Santiago,2016-06-18 09:00:00
13094,-33.3986226,-70.5585314,Las Condes,2016-06-07 10:32:00
13099,-34.9854859,-71.2143345,Romeral,2016-06-02 08:10:00
13100,\N,\N,Ñuñoa,2016-06-14 18:00:00
13103,\N,\N,Talcahuano,2016-06-18 16:00:00
13104,\N,\N,Ñuñoa,2016-06-11 15:30:00
13110,\N,\N,Rengo,2016-06-18 19:00:00
13111,-32.7883763,-71.5294066,Quintero,2016-06-18 16:00:00
13113,-33.4433708,-70.646281,Santiago,2016-06-04 15:00:00
13114,-33.5806811,-70.6671726,El Bosque,2016-06-28 19:00:00
13116,\N,\N,Las Condes,2016-05-28 16:00:00
13120,\N,\N,Puente Alto,2016-06-23 18:30:00
13121,-33.4106215,-70.6743685,Independencia,2016-05-20 14:30:00
13122,\N,\N,Salamanca,2016-06-13 16:30:00
13124,-33.0439938,-71.6141064,Valparaíso,2016-06-11 11:00:00
13125,-33.5076778,-70.6699147,Pedro Aguirre Cerda,2016-06-17 10:30:00
13126,\N,\N,La Reina,2016-06-17 17:30:00
13128,\N,\N,La Florida,2016-06-19 14:02:00
13129,-33.0217304,-71.550033,Viña del Mar,2016-06-14 19:30:00
13130,\N,\N,Los Andes,2016-06-17 10:00:00
13131,-33.5571497,-70.6525246,La Pintana,2016-06-12 16:13:00
13132,-33.434381,-70.5904089,Providencia,2016-06-19 18:00:00
13136,-36.623296,-72.1335782,Chillán,2016-06-11 10:20:00
13137,\N,\N,Las Condes,2016-06-19 17:00:00
13139,-33.4448894,-70.6502897,Ñuñoa,2016-06-04 10:00:00
13140,-31.7777597,-70.9609792,Salamanca,2016-06-04 17:00:00
13141,\N,\N,La Florida,2016-06-12 10:00:00
13142,\N,\N,Natales,2016-06-19 20:10:00
13143,-33.0180651,-71.5492628,Viña del Mar,2016-06-16 10:30:00
13147,\N,\N,Extranjero,2016-06-07 13:18:00
13148,\N,\N,Pudahuel,2016-06-26 16:30:00
13150,\N,\N,La Serena,2016-06-22 14:00:00
13151,-33.4794444,-70.5975734,Macul,2016-06-27 10:30:00
13152,\N,\N,Ñuñoa,2016-06-18 16:00:00
13153,-33.3970433,-70.6732847,Conchalí,2016-06-23 15:00:00
13154,-22.4548897,-68.9263752,Calama,2016-06-07 09:00:00
13158,\N,\N,Santiago,2016-05-30 15:00:00
13160,\N,\N,Villa Alemana,2016-05-16 10:00:00
