idEla,lat,lng,comuna,fecha,link,participantes
55,\N,\N,"La Reina","2016-05-22 17:00:00",1956,"F:37,F:48,F:53,F:54,M:38,M:39,M:41,M:53,M:54,M:54,M:55,M:57,M:63,M:69"
56,\N,\N,"Los Andes","2016-06-14 10:00:00",9456,"F:17,F:19,F:20,M:17,M:18,M:18,M:18,M:19,M:19,M:19,M:19,M:20"
57,\N,\N,"Santiago","2016-06-23 17:00:00",2565,"F:21,F:22,F:22,F:23,F:23,F:23,F:23,F:23,M:21,M:21,M:23,M:25,M:26,M:42"
58,-35.5969963,-71.7244368,"San Javier","2016-06-09 11:29:00",6621,"F:17,M:16,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:18,M:18,M:18,M:18,M:18,M:18,M:18,M:18,M:19,M:19,M:19,M:20"
59,\N,\N,"Puente Alto","2016-06-17 21:15:00",3996,"F:20,F:20,F:41,F:46,F:48,F:53,M:24,M:34,M:41,M:42,M:48"
61,\N,\N,"Lanco","2016-06-18 15:00:00",11687,"F:19,F:20,F:38,F:48,F:48,F:49,F:52,F:55,M:22,M:58"
63,-23.6653225,-70.4032125,"Antofagasta","2016-06-24 16:30:00",11525,"F:28,F:34,F:42,F:45,F:46,F:48,F:50,F:80,M:43,M:82"
65,\N,\N,"Coihueco","2016-05-28 10:02:00",736,"F:18,F:21,F:33,F:38,F:40,F:57,M:21,M:37,M:44,M:62,M:65,M:87"
66,\N,\N,"Cauquenes","2016-06-16 17:30:00",10476,"F:15,F:15,F:15,F:15,F:15,F:16,F:16,F:17,F:17,M:14,M:14,M:14,M:15,M:15,M:49,M:51,M:51,M:53"
67,-33.420253,-70.7269153,"Cerro Navia","2016-06-12 15:00:00",7574,"F:19,F:20,F:40,F:45,F:53,F:58,M:14,M:19,M:48,M:51,M:67"
68,\N,\N,"La Reina","2016-06-04 15:00:00",4431,"F:14,F:43,F:45,F:61,F:62,F:71,M:25,M:42,M:50,M:60"
70,\N,\N,"Los Andes","2016-04-25 12:48:00",146,"F:47,F:54,F:55,M:25,M:28,M:31,M:39,M:39,M:41,M:54"
72,\N,\N,"Puente Alto","2016-06-21 17:00:00",10999,"F:29,F:35,F:39,F:40,F:42,F:51,F:57,F:59,M:37,M:54"
74,\N,\N,"Providencia","2016-06-12 14:30:00",6365,"F:33,F:38,F:40,F:44,F:46,M:23,M:31,M:33,M:39,M:39,M:46,M:46"
75,\N,\N,"Puyehue","2016-06-27 11:00:00",15270,"F:43,F:48,F:52,F:58,F:62,F:66,M:44,M:52,M:57,M:70"
76,\N,\N,"San Antonio","2016-06-12 15:00:00",8303,"F:20,F:22,F:37,F:37,F:54,M:20,M:22,M:22,M:30,M:53"
77,\N,\N,"Colina","2016-06-03 17:00:00",5073,"F:39,F:39,F:40,F:46,F:56,M:14,M:17,M:17,M:18,M:19,M:37,M:42,M:51,M:51,M:65"
78,\N,\N,"San Javier","2016-06-28 20:00:00",15834,"F:15,F:18,F:23,F:40,F:42,F:50,F:71,F:71,M:39,M:51"
79,\N,\N,"Temuco","2016-06-28 19:00:00",15256,"F:22,F:26,F:27,F:28,F:28,F:28,F:29,F:33,F:34,M:28,M:28,M:29"
80,\N,\N,"Arica","2016-05-27 20:30:00",2747,"F:35,F:45,F:48,F:48,F:49,F:53,F:63,F:68,F:71,M:41,M:51,M:52,M:77"
81,\N,\N,"Molina","2016-06-22 19:30:00",12433,"F:38,F:46,F:53,F:56,F:59,F:61,M:18,M:35,M:47,M:52"
82,-33.4414281,-70.5596019,"La Reina","2016-06-04 16:30:00",5118,"F:25,F:42,F:43,F:54,M:24,M:27,M:52,M:53,M:54,M:55"
85,\N,\N,"Viña del Mar","2016-06-04 16:00:00",5289,"F:34,F:37,F:39,F:40,F:44,M:41,M:44,M:44,M:51,M:54"
86,\N,\N,"La Serena","2016-06-26 18:00:00",14956,"F:36,F:38,F:39,F:49,F:55,M:29,M:32,M:35,M:55,M:66"
87,-33.5094086,-70.7320506,"Cerrillos","2016-06-18 16:00:00",10991,"F:47,F:48,F:52,F:55,F:62,F:63,F:63,F:65,F:66,F:69,F:70,F:73,F:74"
89,-33.4446041,-70.7272926,"Lo Prado","2016-06-08 19:30:00",7093,"F:17,F:19,F:21,F:22,F:24,F:25,F:26,F:41,M:17,M:18,M:18,M:19,M:19,M:20,M:23,M:29,M:57"
91,-43.1170866,-73.6032542,"Quellón","2016-06-18 18:00:00",8948,"F:19,F:25,F:39,F:43,F:50,M:26,M:27,M:43,M:54,M:56"
94,\N,\N,"Calama","2016-05-06 14:30:00",634,"F:18,F:18,F:34,F:43,F:51,F:59,F:61,M:17,M:17,M:18,M:28,M:56,M:57,M:61"
95,\N,\N,"Lo Barnechea","2016-06-04 18:00:00",3467,"F:25,F:28,F:32,F:34,M:31,M:31,M:31,M:32,M:32,M:32,M:33"
96,\N,\N,"Antofagasta","2016-05-11 18:00:00",207,"F:26,F:40,F:46,F:47,F:51,F:62,F:63,F:66,F:85,M:51,M:52,M:59,M:60,M:63,M:69,M:72"
98,\N,\N,"San Pedro de La Paz","2016-06-01 16:00:00",2159,"F:24,F:34,F:35,F:45,F:48,F:50,F:54,F:57,F:60,F:62,M:18,M:48,M:49,M:49,M:52,M:56,M:59,M:61,M:61,M:61,M:62,M:64"
100,\N,\N,"La Reina","2016-06-26 07:00:00",14012,"F:17,F:17,F:17,F:18,F:18,F:18,F:18,F:18,F:18,F:18"
101,-33.449928,-70.5726229,"Ñuñoa","2016-06-11 15:00:00",7537,"F:16,F:32,F:42,F:49,F:49,F:63,F:65,F:66,F:71,F:72,F:72,F:79,F:79,M:37,M:37,M:42,M:45,M:46,M:50,M:70,M:72,M:76"
104,\N,\N,"Concepción","2016-06-22 08:00:00",12464,"F:16,F:16,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:18,F:18,F:18,F:18,F:18,F:18,F:18"
105,\N,\N,"San Joaquín","2016-06-16 10:30:00",3602,"F:51,F:53,F:66,F:67,F:68,F:68,F:68,F:71,F:72,F:72,F:83"
106,\N,\N,"Valparaíso","2016-05-27 10:00:00",2336,"F:20,F:20,F:21,F:21,F:23,F:23,F:24,F:25,M:19,M:19,M:20,M:20,M:21,M:21,M:21,M:22"
107,-33.4587358,-70.75187,"Pudahuel","2016-06-27 15:30:00",15357,"F:21,F:30,F:40,F:43,F:49,F:50,F:50,F:51,F:51,F:52,F:54,F:69,F:75,M:21,M:33,M:37,M:39,M:54,M:54,M:58"
108,-36.7432971,-72.2981833,"Bulnes","2016-06-18 15:30:00",9862,"F:17,F:25,F:29,F:31,F:31,F:32,F:37,F:50,F:55,M:26,M:41,M:62,M:62"
110,\N,\N,"Extranjero","2016-06-27 18:00:00",14121,"F:29,F:35,F:36,M:14,M:36,M:36,M:37,M:38,M:38,M:42"
111,\N,\N,"Providencia","2016-06-11 17:00:00",8253,"F:25,F:27,F:32,F:33,F:34,F:34,F:35,F:42,F:51,M:39,M:47,M:51,M:54"
112,\N,\N,"Chillán Viejo","2016-05-22 19:00:00",1826,"F:15,F:37,F:38,F:41,F:42,F:43,F:46,F:46,F:47,F:49,F:61,F:64,F:66,F:74,M:48,M:58"
114,-33.4204856,-70.5687454,"La Reina","2016-06-02 08:15:00",4996,"F:17,F:17,F:17,F:18,F:18,F:19,M:17,M:18,M:18,M:18,M:18"
115,\N,\N,"La Ligua","2016-05-24 17:30:00",1944,"F:57,F:69,F:69,M:40,M:49,M:52,M:56,M:63,M:76,M:87"
117,\N,\N,"Talca","2016-06-01 15:00:00",4344,"F:16,F:16,F:16,F:16,F:16,F:16,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:18,F:18,F:52,M:14,M:15,M:16,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:22,M:22,M:27,M:44"
118,\N,\N,"Vitacura","2016-06-22 20:00:00",5122,"F:36,F:37,F:38,M:33,M:36,M:36,M:36,M:37,M:37,M:37,M:37,M:37,M:37,M:38"
124,-33.5893984,-71.6061231,"San Antonio","2016-06-01 16:00:00",2964,"M:67,M:69,M:70,M:70,M:73,M:73,M:75,M:78,M:78,M:78,M:82,M:82,M:82,M:82,M:82,M:84"
125,-33.42884,-70.5614157,"Las Condes","2016-06-18 11:00:00",10118,"F:35,F:38,F:38,F:39,F:40,M:35,M:38,M:38,M:38,M:51"
126,\N,\N,"La Pintana","2016-06-21 19:00:00",11058,"F:14,F:51,F:59,F:65,F:65,F:70,M:43,M:48,M:56,M:63,M:71"
129,\N,\N,"Curicó","2016-06-20 19:00:00",12746,"F:41,F:44,F:53,F:55,F:58,M:19,M:21,M:48,M:56,M:74,M:74"
130,\N,\N,"La Reina","2016-06-13 09:30:00",9056,"F:26,F:78,F:79,F:80,F:81,F:81,F:84,F:85,F:91,M:75,M:75,M:85"
131,\N,\N,"Lo Barnechea","2016-06-03 17:00:00",5005,"M:37,M:38,M:40,M:43,M:46,M:47,M:50,M:50,M:50,M:55,M:55,M:66,M:68,M:68,M:68"
133,\N,\N,"La Pintana","2016-06-17 18:30:00",10495,"F:29,F:40,F:43,F:44,F:44,F:44,F:44,F:45,F:52,F:54,F:61,M:46"
136,\N,\N,"Viña del Mar","2016-06-25 15:30:00",14563,"F:42,F:43,F:48,F:54,F:64,F:76,M:30,M:35,M:57,M:58,M:66,M:71"
138,\N,\N,"Lo Barnechea","2016-06-16 15:30:00",9874,"F:26,F:50,F:60,F:64,F:67,F:68,F:70,F:73,F:74,F:82"
139,\N,\N,"Osorno","2016-06-04 19:30:00",5673,"F:30,M:24,M:33,M:34,M:35,M:38,M:43,M:45,M:60,M:61"
140,\N,\N,"Valdivia","2016-06-15 18:30:00",9678,"F:18,F:21,F:22,F:22,M:20,M:21,M:22,M:22,M:22,M:22"
141,\N,\N,"Extranjero","2016-06-04 10:00:00",1068,"F:26,F:26,F:26,F:27,M:26,M:27,M:27,M:27,M:27,M:28,M:33,M:35"
142,-33.4330677,-70.5988435,"Providencia","2016-06-27 11:00:00",15293,"F:25,F:26,F:34,F:34,F:60,F:64,M:27,M:28,M:31,M:33"
143,-32.8808967,-71.2481847,"Quillota","2016-06-23 17:30:00",11681,"F:17,F:39,F:41,F:44,F:50,F:54,M:32,M:45,M:47,M:51,M:59"
144,-33.4430215,-70.6710236,"Santiago","2016-05-28 11:00:00",3793,"F:19,F:26,F:34,F:53,F:64,M:25,M:29,M:32,M:32,M:33,M:38,M:55"
147,-33.0529328,-71.651429,"Valparaíso","2016-06-09 15:30:00",5388,"F:14,F:14,F:15,F:15,F:15,F:16,F:16,F:16,F:33,F:40,F:41,M:15,M:16,M:16,M:17,M:17,M:17,M:17,M:19,M:26,M:33,M:36,M:41,M:67,M:71"
148,-39.4848845,-72.1569157,"Villarrica","2016-05-28 11:00:00",3396,"F:19,F:43,F:44,M:29,M:52,M:55,M:55,M:56,M:58,M:59"
151,\N,\N,"El Bosque","2016-05-29 10:00:00",1903,"F:22,F:26,F:28,F:30,F:32,F:33,F:35,M:28,M:35,M:36,M:42,M:58"
153,\N,\N,"San Ramón","2016-06-16 17:15:00",9892,"F:55,F:56,F:62,F:64,F:71,F:73,F:75,F:82,F:85,F:86,F:88,M:76"
154,\N,\N,"Providencia","2016-06-11 18:00:00",6451,"F:29,F:35,F:36,F:36,F:36,F:38,M:31,M:31,M:33,M:34"
156,\N,\N,"Viña del Mar","2016-06-17 09:30:00",9505,"F:34,F:35,F:36,F:39,M:36,M:38,M:40,M:45,M:50,M:53"
158,\N,\N,"Coyhaique","2016-06-03 21:00:00",772,"F:28,F:35,F:41,F:44,F:50,M:41,M:41,M:44,M:46,M:47,M:52"
159,\N,\N,"El Bosque","2016-05-22 10:00:00",1364,"F:23,F:23,F:23,F:25,F:25,F:27,F:29,F:34,F:41,F:45,F:51,F:60,M:23,M:28"
161,-30.0344041,-70.7161529,"Vicuña","2016-06-23 15:30:00",8668,"F:14,F:15,F:16,F:16,F:17,F:21,F:22,F:22,F:25,F:27,F:27,F:29,F:31,F:31,F:32,F:44,M:15,M:16,M:16,M:33,M:36,M:43,M:44,M:54"
162,-33.3704447,-70.7170145,"Conchalí","2016-06-18 16:30:00",11595,"F:15,F:33,F:37,F:41,F:42,F:59,F:64,M:20,M:68,M:71"
164,\N,\N,"Providencia","2016-06-07 14:00:00",6533,"F:29,F:36,F:36,F:45,F:49,M:32,M:33,M:34,M:36,M:37,M:44"
165,\N,\N,"Viña del Mar","2016-05-28 16:00:00",3635,"F:22,F:29,F:41,F:54,F:60,M:39,M:48,M:53,M:53,M:64"
166,-38.9884365,-72.6380477,"Pitrufquén","2016-06-11 17:15:00",7664,"F:15,F:16,F:17,F:21,F:22,F:27,F:38,F:48,F:56,M:54,M:54"
168,-33.449928,-70.5726229,"Ñuñoa","2016-06-04 15:00:00",5258,"F:20,F:25,F:36,F:46,F:77,F:79,F:85,M:27,M:31,M:85"
169,-36.720809,-73.108287,"Talcahuano","2016-06-21 10:00:00",12005,"F:24,F:38,F:43,F:46,M:42,M:43,M:50,M:56,M:59,M:61,M:64"
170,\N,\N,"Extranjero","2016-06-18 15:00:00",8311,"F:27,F:32,F:37,F:37,M:31,M:32,M:32,M:33,M:34,M:38"
171,\N,\N,"Curicó","2016-06-12 20:37:00",7563,"F:50,M:40,M:42,M:43,M:44,M:45,M:46,M:51,M:56,M:60,M:63"
176,\N,\N,"Ñuñoa","2016-06-24 18:00:00",13506,"F:32,F:40,F:43,M:33,M:33,M:33,M:36,M:38,M:38,M:39"
177,\N,\N,"Santiago","2016-06-24 18:00:00",14218,"F:26,F:26,F:28,F:28,M:25,M:25,M:26,M:27,M:27,M:30"
178,-39.285673,-72.229633,"Villarrica","2016-06-28 19:00:00",8321,"F:22,F:26,F:27,F:28,F:28,F:59,F:69,M:18,M:26,M:30,M:31,M:38,M:62"
181,-35.4268528,-71.6185809,"Talca","2016-06-13 19:53:00",9264,"F:40,F:42,F:43,F:45,F:58,F:63,F:70,M:39,M:40,M:41,M:46"
187,\N,\N,"La Serena","2016-06-17 14:00:00",8609,"F:14,F:14,F:14,F:14,F:14,F:15,F:15,F:15,F:15,F:16,F:16,F:16,F:17,F:17,F:17,F:41,M:14,M:15,M:15,M:17,M:18,M:31"
189,\N,\N,"Valparaíso","2016-06-27 19:00:00",15129,"F:32,F:34,F:36,F:56,M:28,M:31,M:32,M:35,M:35,M:39"
193,\N,\N,"Curicó","2016-06-05 16:00:00",5861,"F:31,F:32,F:32,F:44,F:58,F:60,F:64,M:32,M:33,M:38,M:43,M:52,M:60,M:65,M:91"
194,\N,\N,"Ñuñoa","2016-05-22 12:30:00",2712,"F:23,F:30,F:32,F:32,F:36,F:39,M:17,M:24,M:27,M:34,M:34,M:40"
197,\N,\N,"Curicó","2016-06-13 15:15:00",8368,"F:20,F:21,F:21,F:22,F:27,F:37,F:47,F:58,F:63,F:67,M:18,M:23,M:36,M:39,M:57"
198,-33.4297963,-70.5771362,"Las Condes","2016-06-19 10:00:00",12259,"F:14,F:17,F:17,F:21,F:21,F:23,F:43,F:45,F:47,F:50,F:70,F:75,M:43"
200,\N,\N,"Maipú","2016-05-28 10:00:00",3577,"F:17,F:39,F:50,F:61,F:63,F:77,M:20,M:21,M:45,M:68,M:75"
202,\N,\N,"San Felipe","2016-06-15 18:30:00",6298,"F:19,F:39,F:49,F:50,F:67,M:29,M:29,M:32,M:36,M:47,M:58,M:73"
205,\N,\N,"Estación Central","2016-06-12 19:00:00",7578,"F:25,F:27,F:27,M:24,M:25,M:28,M:29,M:29,M:30,M:30"
206,\N,\N,"Los Vilos","2016-06-16 16:00:00",4701,"F:29,F:59,F:61,F:63,F:63,F:65,F:68,F:69,F:69,F:70,F:71,F:76,M:36,M:72,M:73,M:73,M:77"
207,\N,\N,"San Felipe","2016-06-02 19:00:00",3888,"F:23,F:26,F:35,F:35,F:38,M:26,M:33,M:42,M:46,M:50"
209,\N,\N,"Los Muermos","2016-06-13 09:30:00",6531,"F:29,F:61,F:65,F:72,F:73,F:75,F:79,F:90,M:70,M:73,M:74,M:75,M:76,M:77,M:79,M:79,M:80"
210,\N,\N,"Natales","2016-06-07 15:30:00",3375,"F:44,F:49,F:51,F:52,F:52,F:55,F:55,F:57,F:62,F:62,F:65,F:68,F:69,F:70,F:70,F:70,F:71,F:74,F:75,F:81,F:81,F:82,F:93,M:105"
213,\N,\N,"Providencia","2016-05-28 16:00:00",2509,"F:38,F:39,F:42,F:42,F:42,F:44,F:45,M:15,M:17,M:41,M:44"
214,-33.0321957,-71.5887133,"Valparaíso","2016-06-22 09:00:00",12970,"F:15,F:16,F:16,F:18,F:18,M:16,M:16,M:17,M:17,M:17,M:17,M:18,M:20"
219,\N,\N,"Puente Alto","2016-06-27 20:30:00",15207,"F:19,F:23,F:48,F:56,F:62,M:31,M:46,M:54,M:55,M:70"
220,\N,\N,"Punta Arenas","2016-06-12 15:30:00",8829,"F:14,F:16,F:20,F:36,F:40,F:42,F:46,M:15,M:36,M:40,M:44,M:50"
221,\N,\N,"Extranjero","2016-06-08 14:13:00",6832,"F:41,F:59,F:61,F:69,M:40,M:42,M:43,M:52,M:56,M:59,M:60,M:63,M:67,M:67"
222,\N,\N,"Lo Barnechea","2016-06-12 17:00:00",8653,"F:20,F:23,F:25,F:29,F:30,F:49,F:54,M:20,M:28,M:28,M:55,M:55"
223,\N,\N,"Machalí","2016-06-17 18:00:00",8458,"F:14,F:37,F:40,F:42,F:43,M:26,M:42,M:44,M:46,M:65"
226,\N,\N,"San Rafael","2016-06-21 09:15:00",9004,"F:20,F:30,F:34,F:39,F:42,F:59,M:30,M:31,M:32,M:36"
228,\N,\N,"Aysén","2016-06-18 15:00:00",7300,"F:40,F:49,F:60,F:61,F:61,F:62,F:63,F:64,F:65,F:65,F:66,F:67,F:68,F:69,F:70,F:75,F:76,F:76,F:76,F:78,F:81,M:56,M:70,M:73,M:73,M:76,M:81,M:81,M:83"
229,\N,\N,"Santiago","2016-06-18 18:00:00",5446,"F:23,F:23,F:23,F:23,F:24,F:25,F:25,M:22,M:23,M:23,M:24,M:25"
230,-35.4306557,-71.6356974,"Talca","2016-06-27 15:00:00",15031,"F:27,F:31,F:32,M:21,M:29,M:30,M:32,M:33,M:34,M:35"
232,\N,\N,"Providencia","2016-06-18 17:30:00",8563,"F:26,F:28,F:28,F:28,F:29,F:29,F:30,F:30,F:32,F:37,M:28,M:28,M:28,M:35"
233,\N,\N,"Maipú","2016-04-30 18:00:00",307,"F:23,F:26,F:37,F:46,F:53,F:55,F:57,F:63,F:64,F:69,M:15,M:19,M:30,M:32,M:42,M:53"
236,\N,\N,"Copiapó","2016-06-12 16:00:00",8535,"F:31,F:33,F:33,F:39,F:47,F:51,F:61,M:15,M:39,M:43,M:54,M:62"
238,\N,\N,"Puerto Montt","2016-06-16 17:45:00",9970,"F:43,F:56,F:62,F:62,F:63,F:67,F:72,F:72,F:74,M:33,M:50,M:65,M:66"
239,-33.4376289,-70.6368118,"Santiago","2016-06-21 18:00:00",11924,"F:30,F:50,F:53,F:63,F:65,M:26,M:30,M:31,M:33,M:38,M:58,M:61,M:67,M:80,M:83"
240,-36.7266459,-73.1138516,"Concepción","2016-06-18 10:00:00",5223,"F:19,F:26,M:20,M:23,M:24,M:24,M:25,M:25,M:25,M:26,M:27"
242,-33.4521022,-70.6645978,"Santiago","2016-06-28 20:30:00",15506,"F:25,F:28,F:32,F:54,F:75,M:42,M:51,M:53,M:53,M:57,M:59,M:62"
243,-34.1642328,-70.7618348,"Rancagua","2016-06-18 10:00:00",9034,"F:14,F:15,F:18,F:36,F:36,F:39,M:17,M:17,M:17,M:32,M:51"
244,\N,\N,"Quellón","2016-06-25 14:00:00",14301,"F:30,F:33,F:35,F:47,M:24,M:31,M:32,M:35,M:50,M:55"
245,\N,\N,"Pelluhue","2016-06-20 10:20:00",11944,"F:14,F:14,F:14,F:14,F:14,F:15,F:35,M:14,M:14,M:14,M:14,M:14,M:15,M:15"
246,-33.0383412,-71.4457358,"Quilpué","2016-06-18 18:00:00",4326,"F:17,F:49,F:53,M:45,M:52,M:57,M:62,M:69,M:70,M:72"
247,\N,\N,"Santiago","2016-06-15 19:00:00",9333,"F:45,F:53,F:56,F:57,F:59,F:60,F:61,F:63,F:65,F:65,F:65,F:72,F:75,M:42,M:52,M:59,M:64,M:68,M:76,M:77"
250,\N,\N,"Antofagasta","2016-06-24 12:10:00",7405,"F:24,F:40,F:40,F:41,F:43,F:54,F:62,F:68,F:69,F:74,M:44,M:67,M:72"
252,\N,\N,"Macul","2016-06-25 15:30:00",10900,"F:20,F:57,F:60,F:63,F:66,M:62,M:65,M:67,M:73,M:73"
253,-33.4268501,-70.6462696,"Santiago","2016-06-18 17:49:00",11435,"F:26,F:29,F:30,F:31,F:53,F:54,M:22,M:34"
255,-39.8061141,-73.2535432,"Valdivia","2016-06-11 11:00:00",5056,"F:29,F:36,F:37,F:39,F:42,F:43,F:44,F:45,F:45,F:48,F:50,F:50,F:52,F:52,F:52,F:53,F:55,F:59,F:60,F:60,F:63,F:66,F:70"
256,\N,\N,"Santiago","2016-06-18 14:00:00",8041,"F:20,F:20,F:22,F:32,F:32,F:41,M:21,M:22,M:22,M:23,M:24,M:31,M:36,M:39,M:44,M:54"
259,\N,\N,"Macul","2016-05-27 13:50:00",2028,"F:29,F:33,F:33,F:34,F:35,F:41,F:43,F:44,F:48,F:48,F:57,F:57,F:71,M:30,M:46"
261,\N,\N,"La Cisterna","2016-05-25 19:59:00",1372,"F:46,F:47,F:58,M:22,M:31,M:32,M:34,M:43,M:48,M:49,M:58"
262,\N,\N,"Valdivia","2016-06-18 16:00:00",11642,"F:15,F:39,F:45,F:45,F:45,F:67,F:73,F:74,M:40,M:49,M:76"
263,-33.4901605,-70.6760076,"Pedro Aguirre Cerda","2016-06-11 19:00:00",4384,"F:28,F:31,F:47,F:50,F:51,F:51,M:31,M:43,M:54,M:54,M:54,M:60"
265,\N,\N,"Freirina","2016-06-16 16:00:00",8654,"F:44,F:48,F:55,F:64,M:33,M:34,M:37,M:39,M:44,M:47,M:52,M:53,M:57,M:57"
266,\N,\N,"Valparaíso","2016-06-24 17:00:00",14243,"F:28,F:34,F:61,F:70,F:70,F:75,F:76,M:33,M:35,M:63"
270,\N,\N,"Temuco","2016-06-11 12:00:00",7708,"F:15,F:21,F:21,F:22,F:48,F:56,M:14,M:17,M:19,M:20,M:44"
273,\N,\N,"Las Condes","2016-06-18 16:00:00",11094,"F:40,F:40,F:42,F:45,F:47,M:41,M:42,M:42,M:44,M:48"
274,\N,\N,"Doñihue","2016-06-09 14:30:00",6702,"F:63,F:70,F:70,F:70,F:72,F:76,F:77,F:78,F:85,M:74"
278,\N,\N,"Quirihue","2016-06-12 20:00:00",8488,"F:28,F:31,F:39,F:40,F:42,F:44,F:45,F:48,F:52,F:56,F:58,F:63,F:69,M:43,M:62,M:69"
279,\N,\N,"Talca","2016-06-19 16:30:00",11912,"F:46,F:47,F:61,F:65,F:71,F:77,F:80,M:26,M:57,M:75"
280,\N,\N,"Doñihue","2016-06-18 15:00:00",11140,"F:21,F:22,F:42,M:25,M:29,M:36,M:52,M:57,M:62,M:73"
281,-33.4204856,-70.5687454,"Las Condes","2016-06-16 15:30:00",8970,"F:26,F:38,F:49,F:66,F:67,F:78,M:44,M:47,M:47,M:52,M:52,M:52,M:59,M:65"
283,\N,\N,"Coronel","2016-05-28 17:00:00",2178,"F:18,F:19,F:35,F:62,M:19,M:21,M:21,M:22,M:23,M:36,M:53"
287,\N,\N,"Las Condes","2016-06-12 14:00:00",8350,"F:27,F:27,F:27,F:28,F:28,F:29,F:29,M:26,M:27,M:27,M:28,M:30,M:32"
289,\N,\N,"Providencia","2016-06-11 18:00:00",6871,"F:28,F:33,F:33,F:34,F:35,F:35,F:36,F:37,M:30,M:32,M:32,M:34,M:36,M:37"
291,\N,\N,"Macul","2016-06-19 12:30:00",10507,"F:57,M:21,M:37,M:37,M:41,M:45,M:45,M:64,M:69,M:85"
293,\N,\N,"Peñaflor","2016-06-15 19:30:00",9538,"F:41,F:45,F:68,F:73,M:34,M:37,M:46,M:47,M:59,M:62,M:71"
294,\N,\N,"Valparaíso","2016-06-03 18:00:00",2753,"F:18,F:19,F:41,F:42,F:42,F:46,F:46,F:50,F:55,F:55"
295,\N,\N,"Santiago","2016-06-21 19:00:00",13066,"F:38,F:47,F:55,F:55,F:58,F:58,M:41,M:50,M:56,M:57,M:57,M:58,M:59,M:61"
296,\N,\N,"Santiago","2016-06-28 09:30:00",14095,"F:43,F:52,F:52,M:41,M:42,M:50,M:51,M:56,M:59,M:61,M:64,M:68"
297,\N,\N,"Osorno","2016-06-18 15:00:00",2621,"F:44,F:44,F:58,F:58,F:64,F:68,F:70,F:71,F:76,M:48"
298,\N,\N,"Vallenar","2016-06-23 20:00:00",2280,"F:13,F:28,F:35,F:39,F:47,F:52,F:55,F:58,F:62,F:74,M:37"
299,\N,\N,"Ñuñoa","2016-06-18 17:39:00",5197,"F:22,F:24,F:35,F:42,F:43,F:44,F:46,F:50,M:31,M:34,M:50,M:59"
302,-33.005621,-71.2572997,"Limache","2016-06-18 16:30:00",8710,"F:29,F:44,F:46,F:60,F:66,M:22,M:39,M:55,M:81"
303,\N,\N,"Coelemu","2016-06-27 14:01:00",15091,"F:24,F:38,F:38,F:39,F:40,F:48,F:51,F:60,M:23,M:23,M:23,M:37,M:47,M:54,M:59,M:59,M:62"
304,\N,\N,"Valparaíso","2016-06-01 18:30:00",1942,"M:45,M:48,M:49,M:49,M:52,M:59,M:60,M:61,M:63,M:64,M:66,M:67,M:68,M:71,M:76,M:94"
309,\N,\N,"La Florida","2016-06-17 19:00:00",10474,"F:18,F:21,F:21,F:23,M:18,M:19,M:20,M:21,M:21,M:22"
310,\N,\N,"Romeral","2016-06-28 09:00:00",15627,"F:14,F:14,F:14,F:14,F:15,F:15,F:15,F:15,F:15,F:16,F:17,F:17,F:26,F:29,M:14,M:14,M:14,M:14,M:15,M:15,M:15,M:15,M:16"
311,\N,\N,"Ñuñoa","2016-06-11 10:00:00",6378,"F:25,F:29,F:29,F:30,F:30,F:31,F:33,F:33,M:24,M:30,M:34,M:34,M:34"
312,\N,\N,"Antofagasta","2016-06-24 19:59:00",14027,"F:51,F:76,M:20,M:20,M:46,M:50,M:51,M:56,M:67,M:76"
313,\N,\N,"Coyhaique","2016-06-10 17:30:00",7462,"F:34,F:37,F:38,F:44,F:44,F:52,F:54,F:56,F:59,F:59,F:60,F:61,F:62,F:65"
315,\N,\N,"Las Condes","2016-06-04 14:00:00",5527,"F:16,F:29,F:30,F:40,F:71,M:14,M:18,M:35,M:35"
317,-33.4153386,-70.7663102,"Cerro Navia","2016-05-07 16:00:00",481,"F:22,F:23,F:26,F:31,F:32,F:56,F:64,F:64,F:65,F:66,F:71,M:44,M:53,M:66,M:72"
318,\N,\N,"Linares","2016-05-19 19:30:00",1361,"F:41,M:28,M:34,M:37,M:40,M:41,M:42,M:43,M:44,M:45,M:49,M:49,M:49,M:50,M:51,M:53,M:54,M:54,M:66,M:72"
319,\N,\N,"Las Condes","2016-06-17 19:30:00",9515,"M:25,M:38,M:51,M:58,M:61,M:63,M:64,M:66,M:72,M:74,M:80"
320,\N,\N,"Las Condes","2016-06-27 20:30:00",14175,"F:22,F:25,F:25,F:27,F:28,F:28,F:29,M:28,M:29,M:29,M:29,M:29,M:29"
326,\N,\N,"Temuco","2016-06-25 15:00:00",14200,"F:23,F:24,F:41,F:49,F:51,F:55,M:23,M:41,M:52,M:54,M:55,M:56,M:57,M:62,M:67,M:70,M:72"
